ID del canal,Título del canal,categoria,logo_url
UCVUx0VcNxnHx7ZjuZK5Sthw,Letterman,Noticias y medios (internacionales),https://yt3.ggpht.com/16PZjGnEOXCW6eOY47vBiloiT-1hCPNb8sMv47fWslXZ43tyhADOvE3g8JEg_AEYiMQXzy6G=s240-c-k-c0x00ffffff-no-rj
UCVVBiHo6li989ze9g-a4-lw,Archivo N+,"Historia, documentales y cultura",https://yt3.ggpht.com/WX6frX3_IiGP_kUe_eQQjiPithnQNiYoKKbb5QWyYXT0osXIWmf4e7p3s1oE3PZSxppCLVMd7FY=s240-c-k-c0x00ffffff-no-rj
UCVXK-iKrobMEp3caH9pJp3Q,Sesiones Extras Podcast,"Historia, documentales y cultura",https://yt3.ggpht.com/hkZCGL3N-XZNXmpf6ubbVETSEfa8p4QXLpAhy2ASifxX1kp2mk-ScSEybRXzs9QiLCHWxeArvg=s240-c-k-c0x00ffffff-no-rj
UCVesZzYBq86RSQ41MJUziDA,CONTRAVIA TV,Política y gobierno de Colombia,https://yt3.ggpht.com/4bBon8FN4xNnA17M0SgucnBaEhuGjD6ak7RH4GCmMOjaLIlTKDVLVJ5tnjYEFO5Okbtb0C7aJA=s240-c-k-c0x00ffffff-no-rj
UCVfu0F-_X--3rhXI8mKrMlw,Anatomy Ai Official,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/BUw8MWVnhz5jdE8LqQfkpsvN29S9z4LDKYBWgFQJzAC9NqNzO5DOsDybmjVWfOJp_tO4ZKqYtg=s240-c-k-c0x00ffffff-no-rj
UCVgO39Bk5sMo66-6o6Spn6Q,ABC News (Australia),Noticias y medios (internacionales),https://yt3.ggpht.com/sc9xa2bYk6pIuKX3qgMHSrxEkuPmg57JMl_lRaJqCZxuSIeQt1B6BV23c-16Q3b7Aep0on1b=s240-c-k-c0x00ffffff-no-rj
UCVhQ2NnY5Rskt6UjCUkJ_DA,ArjanCodes,Programación y desarrollo de software,https://yt3.ggpht.com/lBih4S17Gdxet3tKuJMbEDEgF0rblcNGbxMOWmGKHWNvfwY6tJj_KNEfu_jxeDc7ofXGGSbCy5E=s240-c-k-c0x00ffffff-no-rj
UCVhZG7p4mnW4TlNFPSd9EdQ,Google Deutschland,Google,https://yt3.ggpht.com/eLhkTlIB5_eguYbjGX3ftaWoWQGjelGOJ3hWmqPqj1BhYfVybfi5mKHRqTycmkglBk8rE8JD=s240-c-k-c0x00ffffff-no-rj
UCVi6hWFU-pZgG2KAV-WN8eQ,HCL Digital Solutions,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/brKC74LWYzOO6rQs6XYQoaQTg23fGnD4fuQhXVszS1CkryM_6Uj3xEP8j4UjvL3TkAQEOl0XNA=s240-c-k-c0x00ffffff-no-rj
UCVimQoXNCZuEnZRVAbuYMiw,Diario Público,Noticias y medios (Colombia),https://yt3.ggpht.com/6NqaFLvGyiehypC7aikWKECDwGitGCo7X-wqVWnB-VW0CzaffXdGwHvE2hudwxyxqGzgN9wbiA=s240-c-k-c0x00ffffff-no-rj
UCVjsdxZ5d_4_wNisVvxxSYA,SomosEnMarcha,Política y gobierno de Colombia,https://yt3.ggpht.com/ApXEvAXP6CyJCKFx42kbBqvcI1HzC_qHvwFWueVajW8RHFRrM-u7-pTvmRTUflIGB1uJ3W3GlA=s240-c-k-c0x00ffffff-no-rj
UCVlXI2lj_Zd7jaeccAN6VSg,The Westminster Report,Sin clasificar (requiere revisión manual),https://yt3.ggpht.com/Wvdal0juTpIxh_JRG1LMdPTk7vxG59AtCtkygQQBAiHXgkIolSxXszPBI4NtH-DlBwroU7bJZg4=s240-c-k-c0x00ffffff-no-rj
UCVnJpNMPn1Sy6qal_rWdVNg,Luis Carlos Contreras - EL INGE,Programación y desarrollo de software,https://yt3.ggpht.com/tDQdDFdfm07ZuZGgWIEGGa7E2BKCICQPvdiDTddCFSWP7JNY4zCE6NFtuIigXDKfrPBvsZ--0Q=s240-c-k-c0x00ffffff-no-rj
UCVndLIFCjGZ3yv9Ryrru_GQ,Dashboard Lim,Infraestructura cloud / software empresarial,https://yt3.ggpht.com/YPmQwu6EEnlbz0exfnAdFTNaMvSseNnhfJEMbKJIIjj2dwRna39EdxlkdHcnHJXrKf18ELu7e40=s240-c-k-c0x00ffffff-no-rj
UCVqU1Vy3HO4Ms-pbN0r2_kg,Recall by Dataiku,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/AL_MXqkZCvolApyiQDUbjPChFWkcAEep3Zv7-5Jng-ZdDlCarke7ylxC5JJCDOPOlZs0Bx24a7Y=s240-c-k-c0x00ffffff-no-rj
UCVuB9ZPrNCTjPQVz65x3PAA,Coloquios IA,Política y gobierno de Colombia,https://yt3.ggpht.com/ytc/AIdro_lQ04kYukAM1utWLSfwRZqaXQlc1kCZPMbS4qgm14Gpsng=s240-c-k-c0x00ffffff-no-rj
UCVxTHEKKLxNjGcvVaZindlg,Blue Origin,Robótica y espacio,https://yt3.ggpht.com/ytc/AIdro_m6Uy7LdK0e2gfL2qmxRPIiEQxabd22B6DBoB2-ffLbM6Q=s240-c-k-c0x00ffffff-no-rj
UCW1C2xOfXsIzPgjXyuhkw9g,Simons Institute for the Theory of Computing,Universidades y academia,https://yt3.ggpht.com/L0xe4nfY6MDy45wGcQg-PiQQd8mDsit4NKkEcTcj5_aftzZQ4Koo_BrC4N045gPHI8L3k3jJUQ=s240-c-k-c0x00ffffff-no-rj
UCW2vo2hnTrdoV0FkjKktgfg,Me dicen Wally,"Salud, medicina y anatomía",https://yt3.ggpht.com/vHP8hrT7nsZoyTOXhXNg-uX810fsnX38gfKUNw8Trym6TF-In08Eed5R_FrpKE1dhBj51Cx4Rm4=s240-c-k-c0x00ffffff-no-rj
UCW6CkNZmOciMAO942P-7dtQ,Vidas Ajenas,"Podcasts, entrevistas y opinión",https://yt3.ggpht.com/Ccx5NnW0Q35YXXcQQ4XXpK1dzBvJWKDQqFNhJ7Tw7SnlgApsHNBaaahQGRJnUEzyw3vZ3Q6G3g=s240-c-k-c0x00ffffff-no-rj
UCW9BVpivusUUza1Jyk3lTSQ,General Robotics Lab,Robótica y espacio,https://yt3.ggpht.com/7fPQy1hZib6vRBNIriTEKn9L67HhzHrW_3pqw25ezDrcAKwr1tFZdpy1I57PEu6DJihm3gsWPg=s240-c-k-c0x00ffffff-no-rj
UCWBtLCE-BnzZx3DneqDiXWQ,Astrum Earth,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/Tn4M8L4TzdggK8FHgGD825smpqDdz2Od8ZvYkb4EZ-npU4RgmQkzZaFm2GR3IrfEeRlzqb2XtQ=s240-c-k-c0x00ffffff-no-rj
UCWDTSPRovprriS3k2lM48Bg,Cesed Uniandes,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_k76rPvEEGu7XgY7qq_L3Z6hPBXDekJlOLjgtZnRveISg=s240-c-k-c0x00ffffff-no-rj
UCWEHue8kksIaktO8KTTN_zg,CodingEntrepreneurs,Infraestructura cloud / software empresarial,https://yt3.ggpht.com/ytc/AIdro_nZ3PDjIy28X76Xd7KrL0HXPQ5LU_rhrdnJH1vhbOVTpzc=s240-c-k-c0x00ffffff-no-rj
UCWF0PiUvUi3Jma2oFgaiX2w,VICE TV,"Historia, documentales y cultura",https://yt3.ggpht.com/yM6v5lntRLVcLG3F4WMIqBTq0WBejwMAhJyehViKpBDgtWNJldzGb0U-bNF6GpCB0Dpk8LHBGw=s240-c-k-c0x00ffffff-no-rj
UCWIzrKzN4KY6BPU8hsk880Q,Life at Google,Google,https://yt3.ggpht.com/DephPsLpeO69Sj2WC4xqI1stHmQ37vrOqgjftL73bvDpzxIh7AgjcPvU4HudguTqirQpgsyiUA=s240-c-k-c0x00ffffff-no-rj
UCWNE17oM0Ac-u1Y8i4oqRdw,CECIMIN S.A.S,Política y gobierno de Colombia,https://yt3.ggpht.com/FihYbuXezbAzd-bvcVHawehkpFBW3OmsdPEgMUXEU40AQOWYny5LRxLYhHpbXfdrt9MckJSzj4E=s240-c-k-c0x00ffffff-no-rj
UCWRmgo6SdZ1PSOCSypFf-RA,Cafe Picante Morales,"Podcasts, entrevistas y opinión",https://yt3.ggpht.com/ytc/AIdro_kts4zNmlGJ-ikvdMQLEbFttTc29iSx6bpzOs_8lc8ucMM=s240-c-k-c0x00ffffff-no-rj
UCWSYAntBbdd2SLYUqPIxo0w,Byte by Byte,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/4B8C4UrPqim-33uqHaN9CdkKjqpg8OW7wkVSpGhcdI0l5rxQOK_2i2oSF5kSRSN6BeRhA1CVJw=s240-c-k-c0x00ffffff-no-rj
UCWSwE2ri4NlyNwwPUjrpgAA,Cepei Think Tank,Política y gobierno de Colombia,https://yt3.ggpht.com/Nb-3rjwwzmmEADhykvC0ym_DqmZHub_tKWGv8Gse6oLXzRmx4YKaxZLyVqY72p8OGj_79TGlj-8=s240-c-k-c0x00ffffff-no-rj
UCWao4UCMenzvHOHdx_KImBg,Synchron BCI,"Salud, medicina y anatomía",https://yt3.ggpht.com/_toA7JNTo6WNG89wp6RS3PhwL-c3mZ6W4ifdPjLDa40-b-8pYjsPadJIqkxTcNorSGOh4NEGhw=s240-c-k-c0x00ffffff-no-rj
UCWbOgmmhIvrmcxKiAF8twPA,New York University,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_m52-XqgTKBESLqCUqkozwPxNFxN2VBmuOaDysP5ELPoQ=s240-c-k-c0x00ffffff-no-rj
UCWegChjG2YNdVMobQEMxolQ,Jash Radia,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/vn6wwvep0IdvxEt_0AdLpriR4AXNAs_KfM4QaMEW7wgHWiyUo3sSbChvOabu6i-nP-pKYdC0=s240-c-k-c0x00ffffff-no-rj
UCWf2ZlNsCGDS89VBF_awNvA,Google Search Central,Google,https://yt3.ggpht.com/ytc/AIdro_niixYfAQwUBKotAyNsH26el-AUmGVUaLHwMD4fkmwm2lY=s240-c-k-c0x00ffffff-no-rj
UCWj6fRc8W_ZlFVUurSsLghw,Sober Fitness,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/P7aC7--aJj4EwDWRAb60kWl3zGEO2AmlVotnuKHPbeIzza6pwxNAG5EoqxnTHHLI7jjbuhK9nw=s240-c-k-c0x00ffffff-no-rj
UCWo4IA01TXzBeGJJKWHOG9g,Harvard Business Review,Universidades y academia,https://yt3.ggpht.com/pLuETMM_cfn5Kdyny-y3YVxgHHsElTOm_k7nh_GGaJ9mSnlDDWIyF_oeYAE7Qabh1zy4mVzI=s240-c-k-c0x00ffffff-no-rj
UCWrF0oN6unbXrWsTN7RctTw,Sequoia Capital,Universidades y academia,https://yt3.ggpht.com/uCN-D7KzMQY-Ti-xTsNAwilXVFFMYjEBRju_mXrR22HUYxJZjVZgP_SnamO9KbPo2XN-nE3O-A=s240-c-k-c0x00ffffff-no-rj
UCWraib454uh6qkun2DGpbsA,Mumtuu Watch ,Sin clasificar (requiere revisión manual),https://yt3.ggpht.com/y88G5_p5JcfX5im0PstibhQO7pJFjeD8Gt4mpp0GQ9CIXjVdcKdRVEuVQM69UmihLE8PRQfR=s240-c-k-c0x00ffffff-no-rj
UCWrdE1eNFZDq7yNo8-4HtoQ,GXO,"Automóviles, mecánica e ingeniería aplicada",https://yt3.ggpht.com/ytc/AIdro_lFrJPnYThyKR2V78ksYng0rn6SdoZs8QXI1rqZoQaw5g=s240-c-k-c0x00ffffff-no-rj
UCWtkRfIGDQi0_oHJwGzTmVg,EL LOCUTORIO - El Gimnasio de la Comunicación,"Podcasts, entrevistas y opinión",https://yt3.ggpht.com/ytc/AIdro_llRlnCPSu5PjdcFwlTndNFHsvVAJwbu6Zfbp_nqSNa5A=s240-c-k-c0x00ffffff-no-rj
UCWu8QLbXPGsNIzMVTW1whxg,EL COLOMBIANO,Noticias y medios (Colombia),https://yt3.ggpht.com/ytc/AIdro_m1RzvnPDa01ywrFUNmDRDSFBF0Vc-S_DhsJ8NRN9htPg=s240-c-k-c0x00ffffff-no-rj
UCWuBapXHBzPD3iBeDNyeIYQ,Webstarted Academy,Plataformas de educación online,https://yt3.ggpht.com/P0k4fpleMDXVabQrMzwa_0d7JCIRhPp9jDEXZ1Kocd_6RJq1rpXl1q4ad2Azu2uIurqSHZ1Mow=s240-c-k-c0x00ffffff-no-rj
UCWv7vMbMWH4-V0ZXdmDpPBA,Programming with Mosh,Programación y desarrollo de software,https://yt3.ggpht.com/HCv0fXFEEcD0HRyF0_qR1K7b7qO3KCzmIoyH1DEJYB94CIUFhIE5i2t2IDIPX97W1-DK4hegww=s240-c-k-c0x00ffffff-no-rj
UCWvq4kcdNI1r1jZKFw9TiUA,ScienceClic English,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/ytc/AIdro_npe9hjG5LPQM0AR98D3fQmho_yLDA6piPpfnRFjeyW0g=s240-c-k-c0x00ffffff-no-rj
UCWwgaK7x0_FR1goeSRazfsQ,Samsung,Empresas de hardware / tecnología de consumo,https://yt3.ggpht.com/Ul4xFDiUAHZT1h8P7dDrNpW5RrVqff3b0-yKgZxSgn6QLXzkOJSmJnYsZS7l2L5LcfXXN7o-kw=s240-c-k-c0x00ffffff-no-rj
UCWyOuL-gR3Xt1lnrgN-BSbw,Los Hombres Sí Lloran,"Salud, medicina y anatomía",https://yt3.ggpht.com/tmtmWCW_G_36BFYlgrrnaCOhkEgvc5FGBTpKbCkZWnjfymY39gQY3oewe5c0ZUZbZnUEBTf49A=s240-c-k-c0x00ffffff-no-rj
UCWyq-M1zGmwI9T7Z2O8tQWg,English Fluent,Sin clasificar (requiere revisión manual),https://yt3.ggpht.com/6pyWqANIHalyQtEns1uJ9Qk6CvX7vsZ_hRVwNUEGg02LDe3CLtokQDzu4y0Xd4eT-wMqYWw1Gw=s240-c-k-c0x00ffffff-no-rj
UCX4AjkMDukOaj0eqr0FIS5g,Daniel Carreón | Arquitecto SaaS Factory,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/yvaSwRaocNX3drQrICzzP6mDH98KLNcI6H-O1ejbLEPZITQcpryv-n5QZt6jAdnAWnNzpigR=s240-c-k-c0x00ffffff-no-rj
UCX5afZNNcz5UbC9DSVKd0sQ,Adrian Herrero Coach,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/ytc/AIdro_n78yFI2rmDOdfyokzVI-q79d0pnxLN8Vec1gTw8LzBRa4=s240-c-k-c0x00ffffff-no-rj
UCX70KmT8XPnFbSXOP6tz0Vw,uwaterloo,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_nzwRkt4e16fNeYgT9nhQ40TUSzTVNQdEp11aVGTeTb3A=s240-c-k-c0x00ffffff-no-rj
UCX8CWR8XKh3IBexw8zvId8Q,BBC Trailers,Noticias y medios (internacionales),https://yt3.ggpht.com/G3EIo9iS6wRwVyd9GKK_TExQs8CFUzZRzVQaN4Wi2BgunywuR6GLTRtDI22DX8c23Bm7RpxVBw=s240-c-k-c0x00ffffff-no-rj
UCX9Fou-34VhCF3qxBO8xEvA,Tyler Germain | AI Automation,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/E96X1SEIyD1zBpO1PDT6DCbdy_61WmH_r7JjShMfIIeAE2VEf3f_xT5Bt5pTXobBU2GolpmakA=s240-c-k-c0x00ffffff-no-rj
UCX9NJ471o7Wie1DQe94RVIg,Fazt,Programación y desarrollo de software,https://yt3.ggpht.com/ytc/AIdro_nlI29kkP3d2OAKZTdDVgkDA6D7g7TfNvSKNBGTY-5cQHY=s240-c-k-c0x00ffffff-no-rj
UCXD5-f9urX1Foas68AL_HHQ,DW History and Culture,Noticias y medios (internacionales),https://yt3.ggpht.com/XbL1mRog6Cvjp7-97K28nwfDxaOur6-J3lcmBrFgUKwnj7MqoPvz0qel2cngZJl7Gz7rJFAhddo=s240-c-k-c0x00ffffff-no-rj
UCXDc-ckqru8BgppXbCt0APw,Google Developer Groups,Google,https://yt3.ggpht.com/ytc/AIdro_mQRyioMUO4VBrlP-jILdsU6_wMf1KSU9syWtUN4hmK1hg=s240-c-k-c0x00ffffff-no-rj
UCXJCOLRff74CY5AyjBqswbQ,Visually Explained,Programación y desarrollo de software,https://yt3.ggpht.com/oAeMVyBmIkxghziMC8a-XR--cPbgbDboelLy8lLyYzWntcXdD80SBzJtKrVZkw40vLfZrHXPzEE=s240-c-k-c0x00ffffff-no-rj
UCXUPKJO5MZQN11PqgIvyuvQ,Andrej Karpathy,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/ytc/AIdro_nDvyq2NoPL626bk1IbxQ94SfQsD-B0qgZchghtQNkLWoEz=s240-c-k-c0x00ffffff-no-rj
UCXV3GqL7ffv8EMGRpWvog9w,Colombia Indignada,Noticias y medios (Colombia),https://yt3.ggpht.com/5DxHEU2jmbrzEbZJ_Y1uH2z6IbmjCRZQO4AyUz9UU8kqbUJJHzqeYeDAE1UkIFdov0TZUR0z=s240-c-k-c0x00ffffff-no-rj
UCXZCJLdBC09xxGZ6gcdrc6A,OpenAI,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/MopgmVAFV9BqlzOJ-UINtmutvEPcNe5IbKMmP_4vZZo3vnJXcZGtybUBsXaEVxkmxKyGqX9R=s240-c-k-c0x00ffffff-no-rj
UCX_Pr8Pd1UBX5oG_HX--0nw,Global Data,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/7O-wq28KACLbjVx4fRS20yPBB1VXiBmeKtmBZL-nqh2B6bIDzT70TUB6iK2pg1_x1wOfhBWO=s240-c-k-c0x00ffffff-no-rj
UCX_dT6nVtCIHRo_GFOsWK2A,Migue Baena IA,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/9M2Cu7m39RiUFfazd5XnccB-cKb42lLf9dX5EYrCpLjHCf-JV0rGhLvGhuwHqrA1yTm7JgqgCA=s240-c-k-c0x00ffffff-no-rj
UCXb3GswuDuQCLetKSPWeh2w,DATAXEL,Infraestructura cloud / software empresarial,https://yt3.ggpht.com/UzfxiShbvXp5pwH6Atbx_86ZuWEvxA6tP8-6dr1K0jGVZwZd8WfbSHGaoy39vs5XQET911ZZbNk=s240-c-k-c0x00ffffff-no-rj
UCXey15Tm4QbO7jAJapBnYxQ,El Colombiano,Noticias y medios (Colombia),
UCXgGY0wkgOzynnHvSEVmE3A,Hitesh Choudhary,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/arHIKjc6JTqF_b4QJKPHhQC_Jr8q0XfI7LEpJ0-VuiI0ZRz9xFNz94TWl4CLOcozLx-iAhV_=s240-c-k-c0x00ffffff-no-rj
UCXkVkpFJSQstdaGBYx-cn-Q,Educative,Plataformas de educación online,https://yt3.ggpht.com/fxlXToORWCg7wV_QtF1RmKxghMMzqFdP91vQv7LYcd2f7ir9C2wOmMX_uBOzouAoEV-a5HGF_Q=s240-c-k-c0x00ffffff-no-rj
UCXl4i9dYBrFOabk0xGmbkRA,Dwarkesh Patel,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/lG-z7sTfhFIW2Ne1oXMHvXMXyZSaA02_I17gUel0GAEj7OypsSHQ7PE91Vp4bTbpm3PTIAWJdko=s240-c-k-c0x00ffffff-no-rj
UCXt7RMBFzVmY26Ll458to_g,Biblioteca EAFIT,Universidades y academia,https://yt3.ggpht.com/HJ1iA784zjoGlxxyYO63tUw7tNvLQW2mgWh8AqFn6NYzMGKrZD76yShdTZVmaKrsOG51LzuQvnk=s240-c-k-c0x00ffffff-no-rj
UCXtE168z7GAxYKAIHFOgm8w,TIFF x DAN,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/2hfNu4OGKvLJn514o2sUNpxDoYe6WtCSKe62ZppGqjnAjhalHRTtuQrbMgYdSxiGxamh0WZi=s240-c-k-c0x00ffffff-no-rj
UCXtxgWwk55kVJo9lCCZRdmg,Veritasium en español,Robótica y espacio,https://yt3.ggpht.com/eEzOCQszM2PCifAaJlJhjRsewotTEIqDdqt9YN4qS2Y-JldCdUMHW19ULcIqd-3WvQi70qvENqU=s240-c-k-c0x00ffffff-no-rj
UCXuLgCefm8zvvQwSx7A71aQ,Citadel,"Economía, finanzas y negocios",https://yt3.ggpht.com/Iq0VcEX9b166vPtvw9dL438B0SFOkdzLdM-zZNBt6zLqnNSQFVKxklGshlnIxUvsCjx98Thr=s240-c-k-c0x00ffffff-no-rj
UCXvLBn7NFhO9V48L05W-zyg,A Fondo ,"Podcasts, entrevistas y opinión",https://yt3.ggpht.com/aPQfF-vCxwU_ha7tB1GvInTj_WLNxVnTJcMOUeCNtieB-EFhrKSlTc1AQRM7kuKiXlxd_wIc7w=s240-c-k-c0x00ffffff-no-rj
UCXweTmAk9K-Uo9R6SmfGtjg,Machine Learning at Berkeley,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/ytc/AIdro_nHFBUNqEnI96YHkw0rCULr2RasCIQG1ayR2nkYk1edAws=s240-c-k-c0x00ffffff-no-rj
UCY2hu_NT5NDbBU-HGxgqMuA,El Confidencial,Noticias y medios (internacionales),https://yt3.ggpht.com/wJa8fHa-i6FHXH0elf5LTiB2KylAuk2MMYOhlI4JTqnVgwSrM7YgUShZ9T7Lc4SGHGY1XrKtug=s240-c-k-c0x00ffffff-no-rj
UCY38RvRIxYODO4penyxUwTg,Dave Gray,Programación y desarrollo de software,https://yt3.ggpht.com/Ki6y_thZRElVKoqzOUIGnihjRfVPkdVBqS0VsqNAbOl0sGAil5Zg_Dj0g2rftswpE_JCkGh2=s240-c-k-c0x00ffffff-no-rj
UCY3YECgeBcLCzIrFLP4gblw,Slack,Salesforce,https://yt3.ggpht.com/ytc/AIdro_mUm2TsdiRWhdDnhGd5KIS55pXgLTf2DeLQeHjm1RkcDP0=s240-c-k-c0x00ffffff-no-rj
UCY7dD6waquGnKTZSumPMTlQ,OxfordUnion,Universidades y academia,https://yt3.ggpht.com/MUgRauweToYk5Q-6Ewv2RLIuUljlIQ1K45UmS9HqD-VKhSo-_l8oW4azfVfnyp44mGqcETz144c=s240-c-k-c0x00ffffff-no-rj
UCY8d83kIW6sK4au73qeZZTw,AFP Español,Noticias y medios (internacionales),https://yt3.ggpht.com/ytc/AIdro_mzFiLwVCQwpySJx7KdiT2FSv6bssbAtb5HuiOovxUrfw=s240-c-k-c0x00ffffff-no-rj
UCY9-f-8ySglz3SgB3-qt1TQ,Universidad EIA -canal institucional-,Universidades y academia,https://yt3.ggpht.com/H9goO9XZQys319-EED7e9ajysbr1VtN0XvK11ePeKGOYO8T1AkVxjFHcbACeuAUVdrm5rtiCwvU=s240-c-k-c0x00ffffff-no-rj
UCY9Ry2knsCO7zwsKGvztX_w,Nico CMW,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/Hv0Iglh2nHmbRAOeLfVh2G8e2uEkfNaEGB4E2jXzLn-h_8O_nFETZUBdyn_9S-oPhr7Sr8Ab=s240-c-k-c0x00ffffff-no-rj
UCY9yJFl-3qojj6DjUwolejA,KHORNATE GAINS,"Fitness, ejercicio y salud física",https://yt3.ggpht.com/gKZxUFdM3NTg02fCML5wEND-r5RrAEihJRP50VeiVnF8e4_Xb6ewANIKIiZslTXbfSGuKA13zCQ=s240-c-k-c0x00ffffff-no-rj
UCYBQQU7VCu8M6djxI4dvpIg,DigitalEU,Noticias y medios (internacionales),https://yt3.ggpht.com/O6KNgavR2xl174XXSOjjHJuX9ZPyNqPo1coIvba70lo2h1zJOGlvx1IlXlUa91W7fFPFFKfy=s240-c-k-c0x00ffffff-no-rj
UCYDdjm6Ue4EusNtAV1oDBcA,Cámara de Comercio Aburrá Sur,"Economía, finanzas y negocios",https://yt3.ggpht.com/ytc/AIdro_nthadseI_LKZcU_K1suJzNhy1RwNiyKjqUpuq1Fif0rw8=s240-c-k-c0x00ffffff-no-rj
UCYGL7Uz2u6rZb5dtHmwCZeg,Facultad Comunicaciones y Filología UdeA,Universidades y academia,https://yt3.ggpht.com/ytc/AIdro_kMOVSQjVtRYxWsw_jDE_P66G8xrhDpRKqxIjlX-gLdbos=s240-c-k-c0x00ffffff-no-rj
UCYIlqp2F4hgNCrhcSr8YXsw,Programming with BONGS,Inteligencia artificial / ML / Data Science,https://yt3.ggpht.com/ytc/AIdro_kbbuWW0f2tb2N_SaLTdBgjw6CCzuzYILWN-fVoVUG7cg=s240-c-k-c0x00ffffff-no-rj
UCYKOuXl0zNJ9QHt-HrlpZmg,UGent Open Science,Universidades y academia,https://yt3.ggpht.com/pNXq_LDkWN-skzt3sSpcvfH6fjTP639ZhaApIAycrZGc1Q-VTf9ZisL9weTiYMKSdd2QpuyXAg=s240-c-k-c0x00ffffff-no-rj
UCYKfAzPEXMQsGtNfBCNa_BA,NASA's Marshall Space Flight Center,Robótica y espacio,https://yt3.ggpht.com/ytc/AIdro_nepcYqBhJqoThEFI5yGs_hudZKJTHqKNoUDiB4cqh-bmY=s240-c-k-c0x00ffffff-no-rj
UCYO_jab_esuFRV4b17AJtAw,3Blue1Brown,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/ytc/AIdro_nFzZFPLxPZRHcE3SSwzdrbuWqfoWYwLAu0_2iO6blQYAU=s240-c-k-c0x00ffffff-no-rj
UCYPPEiSfHfUkWXYq52EFKtw,Hands-on AI ,Infraestructura cloud / software empresarial,https://yt3.ggpht.com/pHs3qiODkmdk1FmzQBXO8noLQFyqoVvBJGHErmwdR0UIAG0-N92E_CJYb0Z-AmKnLgrnSAAYtA=s240-c-k-c0x00ffffff-no-rj
UCYQAzZK4YWWK881bEJGcdGg,Diario Digital LARAZONCO,Noticias y medios (Colombia),https://yt3.ggpht.com/b6Tg1Bmlgly89S2GObN7p0Eaa46LinK31mwdz3qwhyZMCFI_0tjx9JEdHL6-eqiEeEm6Km4BmQ=s240-c-k-c0x00ffffff-no-rj
UCYRwJnCWfBqFHEHrgc18FFw,Decoder with Nilay Patel,Noticias y medios (internacionales),https://yt3.ggpht.com/hjxoHrkUhOEYF_an0f3u2ld8piPB4VL_lITOhpWAqcK4ZAadyxocmcdL1AxFK7CuEz3b5eNSmh0=s240-c-k-c0x00ffffff-no-rj
UCYTsHIse10rpXHFlmGu-nEQ,NLHPC - Laboratorio de Supercomputación de Chile,"Física, matemáticas y ciencia fundamental",https://yt3.ggpht.com/ytc/AIdro_krTFIt_J7d3IYZE73SKWkJzDLWBTj7LYRcwwWTshqPVw=s240-c-k-c0x00ffffff-no-rj
UCYUbNjkuE4lsr2v1Id2O1oA,ABC7 News Bay Area,Noticias y medios (internacionales),https://yt3.ggpht.com/EdKYCZPnilPLNAStHvxCVRARIZSrKdrPig8HgD1fOl9syJqkooTXVEtomAxFYTFn85qYAc2s=s240-c-k-c0x00ffffff-no-rj
UCYVGpT14HxewZByQoo___dQ,Dr Maria Violaris,Universidades y academia,https://yt3.ggpht.com/8qClndW5Ua5mRUyHvm7SQzwf_iYju5JqvkiPRJOvsVI4PtlOcR9sQBuqzrxMmier-xdm5EhgBQ=s240-c-k-c0x00ffffff-no-rj
UCYXGHivsMPVU-h-M_wd9m3Q,The Ocean Cleanup,"Historia, documentales y cultura",https://yt3.ggpht.com/gy5-3rrQztTgAt_w249L5-LFzJh-yukvbguarLuuEvUtil8tSzyPUmNILbAH27sq4KJw-l9z=s240-c-k-c0x00ffffff-no-rj
UCYXv8NgtYOwKXQ7zIYvkM4g,Tendencia Política,Noticias y medios (Colombia),https://yt3.ggpht.com/7WA4qouuvcc3C6IIErph9kCwriL-eL170kZWrzZHXUZiKkiY_U1DDkhDWyFvDSpXjZz9iV8SbsA=s240-c-k-c0x00ffffff-no-rj
